PE Ratio,PB Ratio,PS Ratio,ROE,ROA,Debt/Equity,Current Ratio,Profit Margin,Revenue Growth YoY,EPS Growth Next 5Y,Market Cap
13.573946,1.9382117,0.58849984,0.157022695961134,0.0497776041008194,74.726,1.239,0.0493882065843339,0.139,-0.133,51679109120.0
56.246483,2.701688,4.177595,0.0923684545802013,0.0429197253137579,73.51,0.851,0.1431815937592574,0.034,0.234,42306502656.0
11.360317,1.305736,3.0198975,0.1320098123110274,0.0108675743329873,74.726,1.241,0.280382891069914,-0.022,0.014,23878328320.0
11.351081,1.8310407,3.4785593,0.1619594520993028,0.1065659460321249,9.01,2.45,0.3071695739403545,0.307,0.127,14631825408.0
24.870586,1.9574074,1.8365865,0.0785226816539542,0.0187917915609868,176.866,0.556,0.0725950118764845,0.01,0.486,24400887808.0
32.88104,3.685954,4.830453,0.1156716417910447,0.0405696071317508,92.502,1.06,0.1530602268283144,0.068,0.137,98811740160.0
6.890411,0.8893211,0.21624768,0.1311252369800379,0.0206138936029958,358.603,1.165,0.0317797526379519,0.049,0.0785,40004091904.0
44.566372,51.704315,13.00431,1.1682956219038694,0.1787546988149256,71.857,1.471,0.2930252862755633,0.173,0.671,77451067392.0
29.20339,2.308027,3.7588265,0.0817482284121469,0.0489477612378864,38.025,1.158,0.1336531981129047,0.023,-0.189,23424253952.0
10.519314,1.937626,1.4077017,0.1400970692551801,0.0683142180957582,68.766,2.498,0.1073676680972818,0.199,2.574,21370318848.0
9.815452,1.8079767,1.4187655,0.1400970692551801,0.0683142180957582,68.766,2.498,0.1073676680972818,0.199,2.574,21538279424.0
